2025/11/13 14:03:20.544, 0, NVIDIA GeForce RTX 4060, 81, 100, 2745
2025/11/13 14:03:20.560, 1, NVIDIA GeForce GTX 1070, 82, 100, 1771
2025/11/13 14:03:20.653, 0, NVIDIA GeForce RTX 4060, 81, 99, 2730
2025/11/13 14:03:20.655, 1, NVIDIA GeForce GTX 1070, 82, 100, 1746
2025/11/13 14:04:21.830, 0, NVIDIA GeForce RTX 4060, 81, 99, 2775
2025/11/13 14:04:21.835, 1, NVIDIA GeForce GTX 1070, 82, 100, 1759
2025/11/13 14:05:19.425, 0, NVIDIA GeForce RTX 4060, 77, 56, 2730
2025/11/13 14:05:19.427, 1, NVIDIA GeForce GTX 1070, 82, 97, 1835
2025/11/13 14:06:20.598, 0, NVIDIA GeForce RTX 4060, 67, 25, 210
2025/11/13 14:06:20.603, 1, NVIDIA GeForce GTX 1070, 82, 100, 1733
2025/11/13 14:07:21.789, 0, NVIDIA GeForce RTX 4060, 81, 93, 2745
2025/11/13 14:07:21.791, 1, NVIDIA GeForce GTX 1070, 82, 100, 1708
2025/11/13 14:08:19.383, 0, NVIDIA GeForce RTX 4060, 81, 67, 2775
2025/11/13 14:08:19.394, 1, NVIDIA GeForce GTX 1070, 82, 99, 1759
2025/11/13 14:09:20.564, 0, NVIDIA GeForce RTX 4060, 81, 76, 2760
2025/11/13 14:09:20.569, 1, NVIDIA GeForce GTX 1070, 82, 99, 1797
2025/11/13 14:10:21.743, 0, NVIDIA GeForce RTX 4060, 80, 97, 2745
2025/11/13 14:10:21.745, 1, NVIDIA GeForce GTX 1070, 82, 100, 1809
2025/11/13 14:11:19.332, 0, NVIDIA GeForce RTX 4060, 81, 94, 2745
2025/11/13 14:11:19.338, 1, NVIDIA GeForce GTX 1070, 81, 93, 1860
2025/11/13 14:12:20.512, 0, NVIDIA GeForce RTX 4060, 80, 96, 2775
2025/11/13 14:12:20.520, 1, NVIDIA GeForce GTX 1070, 82, 100, 1746
2025/11/13 14:13:21.700, 0, NVIDIA GeForce RTX 4060, 80, 86, 2730
2025/11/13 14:13:21.704, 1, NVIDIA GeForce GTX 1070, 82, 100, 1797
2025/11/13 14:14:19.306, 0, NVIDIA GeForce RTX 4060, 81, 99, 2715
2025/11/13 14:14:19.310, 1, NVIDIA GeForce GTX 1070, 82, 100, 1695
2025/11/13 14:15:20.493, 0, NVIDIA GeForce RTX 4060, 82, 98, 2670
2025/11/13 14:15:20.495, 1, NVIDIA GeForce GTX 1070, 82, 100, 1733
2025/11/13 14:16:21.664, 0, NVIDIA GeForce RTX 4060, 82, 100, 2715
2025/11/13 14:16:21.666, 1, NVIDIA GeForce GTX 1070, 77, 96, 1873
2025/11/13 14:17:19.255, 0, NVIDIA GeForce RTX 4060, 81, 99, 2745
2025/11/13 14:17:19.260, 1, NVIDIA GeForce GTX 1070, 82, 98, 1860
2025/11/13 14:18:20.427, 0, NVIDIA GeForce RTX 4060, 81, 99, 2760
2025/11/13 14:18:20.429, 1, NVIDIA GeForce GTX 1070, 82, 100, 1695
2025/11/13 14:19:21.600, 0, NVIDIA GeForce RTX 4060, 80, 91, 2715
2025/11/13 14:19:21.610, 1, NVIDIA GeForce GTX 1070, 82, 100, 1721
2025/11/13 14:20:19.206, 0, NVIDIA GeForce RTX 4060, 75, 99, 2700
2025/11/13 14:20:19.214, 1, NVIDIA GeForce GTX 1070, 81, 99, 1746
2025/11/13 14:21:20.386, 0, NVIDIA GeForce RTX 4060, 82, 97, 2715
2025/11/13 14:21:20.392, 1, NVIDIA GeForce GTX 1070, 81, 95, 1847
2025/11/13 14:22:21.567, 0, NVIDIA GeForce RTX 4060, 82, 96, 2745
2025/11/13 14:22:21.571, 1, NVIDIA GeForce GTX 1070, 82, 100, 1721
2025/11/13 14:23:19.166, 0, NVIDIA GeForce RTX 4060, 82, 96, 2700
2025/11/13 14:23:19.170, 1, NVIDIA GeForce GTX 1070, 82, 100, 1746
2025/11/13 14:24:20.347, 0, NVIDIA GeForce RTX 4060, 81, 94, 2700
2025/11/13 14:24:20.349, 1, NVIDIA GeForce GTX 1070, 82, 99, 1695
2025/11/13 14:25:21.517, 0, NVIDIA GeForce RTX 4060, 81, 98, 2745
2025/11/13 14:25:21.518, 1, NVIDIA GeForce GTX 1070, 82, 100, 1721
2025/11/13 14:26:22.688, 0, NVIDIA GeForce RTX 4060, 81, 99, 2745
2025/11/13 14:26:22.690, 1, NVIDIA GeForce GTX 1070, 82, 100, 1733
2025/11/13 14:27:20.279, 0, NVIDIA GeForce RTX 4060, 80, 91, 2595
2025/11/13 14:27:20.282, 1, NVIDIA GeForce GTX 1070, 82, 100, 1695
2025/11/13 14:28:21.454, 0, NVIDIA GeForce RTX 4060, 81, 100, 2760
2025/11/13 14:28:21.459, 1, NVIDIA GeForce GTX 1070, 82, 100, 1721
2025/11/13 14:29:22.646, 0, NVIDIA GeForce RTX 4060, 81, 99, 2760
2025/11/13 14:29:22.651, 1, NVIDIA GeForce GTX 1070, 81, 96, 1860
2025/11/13 14:30:20.245, 0, NVIDIA GeForce RTX 4060, 82, 100, 2745
2025/11/13 14:30:20.247, 1, NVIDIA GeForce GTX 1070, 81, 100, 1759
2025/11/13 14:31:21.421, 0, NVIDIA GeForce RTX 4060, 82, 100, 2730
2025/11/13 14:31:21.430, 1, NVIDIA GeForce GTX 1070, 82, 100, 1721
2025/11/13 14:32:22.611, 0, NVIDIA GeForce RTX 4060, 82, 98, 2715
2025/11/13 14:32:22.613, 1, NVIDIA GeForce GTX 1070, 82, 100, 1759
2025/11/13 14:33:20.222, 0, NVIDIA GeForce RTX 4060, 82, 99, 2760
2025/11/13 14:33:20.228, 1, NVIDIA GeForce GTX 1070, 83, 100, 1759
2025/11/13 14:34:21.399, 0, NVIDIA GeForce RTX 4060, 80, 99, 2700
2025/11/13 14:34:21.406, 1, NVIDIA GeForce GTX 1070, 82, 100, 1708
2025/11/13 14:35:22.576, 0, NVIDIA GeForce RTX 4060, 82, 96, 2775
2025/11/13 14:35:22.578, 1, NVIDIA GeForce GTX 1070, 82, 100, 1784
2025/11/13 14:36:21.863, 0, NVIDIA GeForce RTX 4060, 82, 99, 2670
2025/11/13 14:36:21.867, 1, NVIDIA GeForce GTX 1070, 82, 100, 1670
2025/11/13 14:37:19.482, 0, NVIDIA GeForce RTX 4060, 82, 100, 2730
2025/11/13 14:37:19.483, 1, NVIDIA GeForce GTX 1070, 82, 100, 1746
2025/11/13 14:38:20.652, 0, NVIDIA GeForce RTX 4060, 82, 94, 2775
2025/11/13 14:38:20.656, 1, NVIDIA GeForce GTX 1070, 82, 100, 1759
2025/11/13 14:39:21.841, 0, NVIDIA GeForce RTX 4060, 82, 77, 2700
2025/11/13 14:39:21.844, 1, NVIDIA GeForce GTX 1070, 82, 100, 1708
2025/11/13 14:40:19.429, 0, NVIDIA GeForce RTX 4060, 81, 91, 2685
2025/11/13 14:40:19.433, 1, NVIDIA GeForce GTX 1070, 82, 100, 1746
2025/11/13 14:41:20.647, 0, NVIDIA GeForce RTX 4060, 82, 100, 2625
2025/11/13 14:41:20.656, 1, NVIDIA GeForce GTX 1070, 81, 97, 1860
2025/11/13 14:42:21.827, 0, NVIDIA GeForce RTX 4060, 82, 97, 2775
2025/11/13 14:42:21.829, 1, NVIDIA GeForce GTX 1070, 82, 100, 1721
2025/11/13 14:43:22.998, 0, NVIDIA GeForce RTX 4060, 82, 97, 2730
2025/11/13 14:43:23.006, 1, NVIDIA GeForce GTX 1070, 82, 100, 1759
2025/11/13 14:44:20.598, 0, NVIDIA GeForce RTX 4060, 82, 100, 2715
2025/11/13 14:44:20.599, 1, NVIDIA GeForce GTX 1070, 83, 100, 1708
2025/11/13 14:45:21.767, 0, NVIDIA GeForce RTX 4060, 82, 100, 2715
2025/11/13 14:45:21.775, 1, NVIDIA GeForce GTX 1070, 82, 100, 1708
2025/11/13 14:46:22.965, 0, NVIDIA GeForce RTX 4060, 82, 99, 2580
2025/11/13 14:46:22.975, 1, NVIDIA GeForce GTX 1070, 82, 100, 1721
2025/11/13 14:47:20.576, 0, NVIDIA GeForce RTX 4060, 81, 98, 2715
2025/11/13 14:47:20.583, 1, NVIDIA GeForce GTX 1070, 79, 100, 1771
2025/11/13 14:48:21.760, 0, NVIDIA GeForce RTX 4060, 81, 99, 2715
2025/11/13 14:48:21.765, 1, NVIDIA GeForce GTX 1070, 82, 100, 1733
2025/11/13 14:49:22.975, 0, NVIDIA GeForce RTX 4060, 82, 99, 2775
2025/11/13 14:49:22.977, 1, NVIDIA GeForce GTX 1070, 82, 100, 1746
2025/11/13 14:50:20.565, 0, NVIDIA GeForce RTX 4060, 82, 99, 2730
2025/11/13 14:50:20.572, 1, NVIDIA GeForce GTX 1070, 82, 100, 1670
2025/11/13 14:51:21.758, 0, NVIDIA GeForce RTX 4060, 81, 99, 2745
2025/11/13 14:51:21.759, 1, NVIDIA GeForce GTX 1070, 82, 100, 1759
2025/11/13 14:52:22.928, 0, NVIDIA GeForce RTX 4060, 78, 79, 2775
2025/11/13 14:52:22.937, 1, NVIDIA GeForce GTX 1070, 82, 99, 1746
2025/11/13 14:53:20.530, 0, NVIDIA GeForce RTX 4060, 82, 100, 2625
2025/11/13 14:53:20.532, 1, NVIDIA GeForce GTX 1070, 82, 100, 1721
2025/11/13 14:54:21.699, 0, NVIDIA GeForce RTX 4060, 80, 91, 2775
2025/11/13 14:54:21.704, 1, NVIDIA GeForce GTX 1070, 82, 100, 1683
2025/11/13 14:55:22.898, 0, NVIDIA GeForce RTX 4060, 82, 99, 2685
2025/11/13 14:55:22.904, 1, NVIDIA GeForce GTX 1070, 82, 100, 1708
2025/11/13 14:56:20.496, 0, NVIDIA GeForce RTX 4060, 77, 95, 2700
2025/11/13 14:56:20.500, 1, NVIDIA GeForce GTX 1070, 82, 98, 1797
2025/11/13 14:57:21.682, 0, NVIDIA GeForce RTX 4060, 82, 97, 2700
2025/11/13 14:57:21.686, 1, NVIDIA GeForce GTX 1070, 82, 100, 1721
2025/11/13 14:58:22.871, 0, NVIDIA GeForce RTX 4060, 83, 69, 2685
2025/11/13 14:58:22.876, 1, NVIDIA GeForce GTX 1070, 82, 100, 1708
2025/11/13 14:59:20.473, 0, NVIDIA GeForce RTX 4060, 83, 100, 2640
2025/11/13 14:59:20.474, 1, NVIDIA GeForce GTX 1070, 82, 100, 1683
2025/11/13 15:00:21.648, 0, NVIDIA GeForce RTX 4060, 65, 14, 210
2025/11/13 15:00:21.654, 1, NVIDIA GeForce GTX 1070, 82, 100, 1759
2025/11/13 15:01:22.827, 0, NVIDIA GeForce RTX 4060, 59, 14, 210
2025/11/13 15:01:22.840, 1, NVIDIA GeForce GTX 1070, 82, 99, 1657
2025/11/13 15:02:20.430, 0, NVIDIA GeForce RTX 4060, 56, 14, 210
2025/11/13 15:02:20.434, 1, NVIDIA GeForce GTX 1070, 82, 100, 1797
2025/11/13 15:03:21.607, 0, NVIDIA GeForce RTX 4060, 55, 16, 210
2025/11/13 15:03:21.609, 1, NVIDIA GeForce GTX 1070, 82, 100, 1695
2025/11/13 15:04:22.785, 0, NVIDIA GeForce RTX 4060, 54, 14, 210
2025/11/13 15:04:22.789, 1, NVIDIA GeForce GTX 1070, 82, 98, 1822
2025/11/13 15:05:20.379, 0, NVIDIA GeForce RTX 4060, 54, 13, 210
2025/11/13 15:05:20.384, 1, NVIDIA GeForce GTX 1070, 82, 100, 1683
2025/11/13 15:06:21.564, 0, NVIDIA GeForce RTX 4060, 53, 14, 210
2025/11/13 15:06:21.567, 1, NVIDIA GeForce GTX 1070, 82, 100, 1670
2025/11/13 15:07:22.742, 0, NVIDIA GeForce RTX 4060, 53, 12, 210
2025/11/13 15:07:22.747, 1, NVIDIA GeForce GTX 1070, 82, 100, 1708
2025/11/13 15:08:20.338, 0, NVIDIA GeForce RTX 4060, 52, 16, 210
2025/11/13 15:08:20.343, 1, NVIDIA GeForce GTX 1070, 82, 100, 1721
2025/11/13 15:09:21.529, 0, NVIDIA GeForce RTX 4060, 52, 15, 210
2025/11/13 15:09:21.536, 1, NVIDIA GeForce GTX 1070, 82, 100, 1721
2025/11/13 15:10:22.712, 0, NVIDIA GeForce RTX 4060, 52, 14, 210
2025/11/13 15:10:22.723, 1, NVIDIA GeForce GTX 1070, 82, 100, 1721
2025/11/13 15:11:20.327, 0, NVIDIA GeForce RTX 4060, 51, 15, 210
2025/11/13 15:11:20.332, 1, NVIDIA GeForce GTX 1070, 82, 99, 1784
2025/11/13 15:12:21.507, 0, NVIDIA GeForce RTX 4060, 51, 14, 210
2025/11/13 15:12:21.518, 1, NVIDIA GeForce GTX 1070, 82, 100, 1733
2025/11/13 15:13:22.694, 0, NVIDIA GeForce RTX 4060, 51, 15, 210
2025/11/13 15:13:22.708, 1, NVIDIA GeForce GTX 1070, 82, 100, 1683
2025/11/13 15:14:20.295, 0, NVIDIA GeForce RTX 4060, 51, 14, 210
2025/11/13 15:14:20.301, 1, NVIDIA GeForce GTX 1070, 82, 100, 1721
2025/11/13 15:15:21.483, 0, NVIDIA GeForce RTX 4060, 51, 14, 210
2025/11/13 15:15:21.488, 1, NVIDIA GeForce GTX 1070, 82, 100, 1721
2025/11/13 15:16:22.663, 0, NVIDIA GeForce RTX 4060, 51, 13, 210
2025/11/13 15:16:22.668, 1, NVIDIA GeForce GTX 1070, 82, 98, 1860
2025/11/13 15:17:20.256, 0, NVIDIA GeForce RTX 4060, 51, 13, 210
2025/11/13 15:17:20.262, 1, NVIDIA GeForce GTX 1070, 82, 100, 1708
2025/11/13 15:18:21.444, 0, NVIDIA GeForce RTX 4060, 51, 15, 210
2025/11/13 15:18:21.449, 1, NVIDIA GeForce GTX 1070, 82, 100, 1746
2025/11/13 15:19:22.649, 0, NVIDIA GeForce RTX 4060, 50, 14, 210
2025/11/13 15:19:22.654, 1, NVIDIA GeForce GTX 1070, 80, 100, 1733
2025/11/13 15:20:20.246, 0, NVIDIA GeForce RTX 4060, 50, 15, 210
2025/11/13 15:20:20.250, 1, NVIDIA GeForce GTX 1070, 82, 99, 1797
2025/11/13 15:21:23.126, 0, NVIDIA GeForce RTX 4060, 50, 14, 210
2025/11/13 15:21:23.130, 1, NVIDIA GeForce GTX 1070, 82, 100, 1733
2025/11/13 15:22:22.423, 0, NVIDIA GeForce RTX 4060, 50, 15, 210
2025/11/13 15:22:22.435, 1, NVIDIA GeForce GTX 1070, 82, 100, 1695
2025/11/13 15:23:21.727, 0, NVIDIA GeForce RTX 4060, 50, 14, 210
2025/11/13 15:23:21.731, 1, NVIDIA GeForce GTX 1070, 82, 100, 1708
2025/11/13 15:24:21.553, 0, NVIDIA GeForce RTX 4060, 50, 16, 210
2025/11/13 15:24:21.559, 1, NVIDIA GeForce GTX 1070, 82, 100, 1708
2025/11/13 15:25:22.427, 0, NVIDIA GeForce RTX 4060, 51, 16, 210
2025/11/13 15:25:22.440, 1, NVIDIA GeForce GTX 1070, 82, 99, 1784
2025/11/13 15:26:23.317, 0, NVIDIA GeForce RTX 4060, 51, 14, 210
2025/11/13 15:26:23.324, 1, NVIDIA GeForce GTX 1070, 82, 100, 1771
2025/11/13 15:27:21.268, 0, NVIDIA GeForce RTX 4060, 51, 19, 210
2025/11/13 15:27:21.274, 1, NVIDIA GeForce GTX 1070, 82, 99, 1797
2025/11/13 15:28:22.156, 0, NVIDIA GeForce RTX 4060, 51, 14, 210
2025/11/13 15:28:22.162, 1, NVIDIA GeForce GTX 1070, 82, 100, 1746
2025/11/13 15:29:23.038, 0, NVIDIA GeForce RTX 4060, 51, 13, 210
2025/11/13 15:29:23.045, 1, NVIDIA GeForce GTX 1070, 82, 100, 1670
2025/11/13 15:30:23.933, 0, NVIDIA GeForce RTX 4060, 73, 99, 2775
2025/11/13 15:30:23.937, 1, NVIDIA GeForce GTX 1070, 82, 100, 1721
2025/11/13 15:31:21.882, 0, NVIDIA GeForce RTX 4060, 79, 100, 2715
2025/11/13 15:31:21.891, 1, NVIDIA GeForce GTX 1070, 82, 100, 1759
2025/11/13 15:32:22.767, 0, NVIDIA GeForce RTX 4060, 81, 75, 2625
2025/11/13 15:32:22.772, 1, NVIDIA GeForce GTX 1070, 82, 99, 1797
2025/11/13 15:33:23.657, 0, NVIDIA GeForce RTX 4060, 81, 99, 2760
2025/11/13 15:33:23.662, 1, NVIDIA GeForce GTX 1070, 82, 100, 1797
2025/11/13 15:34:21.609, 0, NVIDIA GeForce RTX 4060, 80, 97, 2745
2025/11/13 15:34:21.614, 1, NVIDIA GeForce GTX 1070, 83, 100, 1784
2025/11/13 15:35:23.905, 0, NVIDIA GeForce RTX 4060, 81, 100, 2730
2025/11/13 15:35:23.910, 1, NVIDIA GeForce GTX 1070, 82, 100, 1721
2025/11/13 15:36:21.860, 0, NVIDIA GeForce RTX 4060, 81, 54, 2685
2025/11/13 15:36:21.864, 1, NVIDIA GeForce GTX 1070, 82, 100, 1797
2025/11/13 15:37:22.575, 0, NVIDIA GeForce RTX 4060, 82, 99, 2730
2025/11/13 15:37:22.579, 1, NVIDIA GeForce GTX 1070, 82, 100, 1746
2025/11/13 15:38:23.692, 0, NVIDIA GeForce RTX 4060, 82, 90, 2730
2025/11/13 15:38:23.699, 1, NVIDIA GeForce GTX 1070, 82, 100, 1733
2025/11/13 15:39:21.298, 0, NVIDIA GeForce RTX 4060, 82, 99, 2730
2025/11/13 15:39:21.305, 1, NVIDIA GeForce GTX 1070, 82, 99, 1683
2025/11/13 15:40:22.487, 0, NVIDIA GeForce RTX 4060, 78, 48, 2685
2025/11/13 15:40:22.491, 1, NVIDIA GeForce GTX 1070, 83, 96, 1822
2025/11/13 15:41:23.685, 0, NVIDIA GeForce RTX 4060, 82, 100, 2745
2025/11/13 15:41:23.690, 1, NVIDIA GeForce GTX 1070, 82, 100, 1708
2025/11/13 15:42:21.280, 0, NVIDIA GeForce RTX 4060, 82, 100, 2715
2025/11/13 15:42:21.284, 1, NVIDIA GeForce GTX 1070, 82, 100, 1733
2025/11/13 15:43:22.461, 0, NVIDIA GeForce RTX 4060, 81, 99, 2520
2025/11/13 15:43:22.466, 1, NVIDIA GeForce GTX 1070, 82, 100, 1721
2025/11/13 15:44:23.636, 0, NVIDIA GeForce RTX 4060, 82, 100, 2715
2025/11/13 15:44:23.647, 1, NVIDIA GeForce GTX 1070, 82, 100, 1746
2025/11/13 15:45:21.232, 0, NVIDIA GeForce RTX 4060, 83, 100, 2745
2025/11/13 15:45:21.237, 1, NVIDIA GeForce GTX 1070, 82, 99, 1771
2025/11/13 15:46:22.453, 0, NVIDIA GeForce RTX 4060, 83, 100, 2745
2025/11/13 15:46:22.457, 1, NVIDIA GeForce GTX 1070, 82, 100, 1721
2025/11/13 15:47:20.053, 0, NVIDIA GeForce RTX 4060, 82, 99, 2595
2025/11/13 15:47:20.058, 1, NVIDIA GeForce GTX 1070, 82, 100, 1809
2025/11/13 15:48:22.138, 0, NVIDIA GeForce RTX 4060, 82, 99, 2745
2025/11/13 15:48:22.146, 1, NVIDIA GeForce GTX 1070, 82, 100, 1721
2025/11/13 15:49:23.025, 0, NVIDIA GeForce RTX 4060, 82, 99, 2700
2025/11/13 15:49:23.029, 1, NVIDIA GeForce GTX 1070, 82, 100, 1721
2025/11/13 15:50:23.911, 0, NVIDIA GeForce RTX 4060, 82, 60, 2730
2025/11/13 15:50:23.916, 1, NVIDIA GeForce GTX 1070, 82, 100, 1746
2025/11/13 15:51:23.238, 0, NVIDIA GeForce RTX 4060, 82, 100, 2700
2025/11/13 15:51:23.242, 1, NVIDIA GeForce GTX 1070, 82, 100, 1733
2025/11/13 15:52:24.133, 0, NVIDIA GeForce RTX 4060, 82, 99, 2670
2025/11/13 15:52:24.137, 1, NVIDIA GeForce GTX 1070, 82, 100, 1632
2025/11/13 15:53:22.088, 0, NVIDIA GeForce RTX 4060, 79, 89, 2730
2025/11/13 15:53:22.138, 1, NVIDIA GeForce GTX 1070, 82, 100, 1746
2025/11/13 15:54:23.024, 0, NVIDIA GeForce RTX 4060, 82, 99, 2625
2025/11/13 15:54:23.029, 1, NVIDIA GeForce GTX 1070, 71, 10, 139
2025/11/13 15:55:23.898, 0, NVIDIA GeForce RTX 4060, 83, 97, 2625
2025/11/13 15:55:23.903, 1, NVIDIA GeForce GTX 1070, 82, 100, 1759
